ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,pad2,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,pad
23070000,Staff of the Avatar,1,0,[0|0|0],2307,2509000,0,20,0,1750,1180,500,84,20,0,50,73,45,45,45,-1,-1,-1,-1,-1,-1,2200,23070000,23070000,23070000,23070000,23070000,23070000,23070000,23070000,23070000,23070000,23070000,-1,-1,-1,-1,-1,1,1,1,1,15,15,7.5,866,10887,0,0,1,10,113,0,0,0,105,60,0,52,2200,-1,-1,0,-1,7,0,5,31,2,2,102,0,13,0,2,12,34,8,0,24,99,0,0,30,80,0,2,0,0,0,26,26,26,26,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,128,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,57,73,4,6,160,1,26,26,6,0,26,0,1193,0,0,0,8,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.18,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,2,11800,330,6,6,2,0,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23140000,Rotten Staff,1,0,[0|0|0],2307,2510000,0,18,0,1500,1050,500,53,20,0,0,75,45,45,45,-1,6605,-1,-1,-1,-1,2200,23140000,23140000,23140000,23140000,23140000,23140000,23140000,23140000,23140000,23140000,23140000,-1,-1,-1,-1,-1,1,1,1,1,15,15,7.5,874,10894,0,0,1,10,165,0,0,0,100,60,0,50,2200,-1,-1,0,-1,7,0,5,31,2,2,102,0,0,0,2,12,34,8,0,0,99,0,0,30,80,0,2,0,0,0,25,25,25,25,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,128,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,45,0,0,6,160,1,25,25,6,0,25,0,1193,0,0,0,8,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.15,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,10500,330,6,6,2,0,70,6451,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33000000,Glintstone Staff,0,0,[0|0|0],3300,5501000,0,3,0,500,200,100,12,0,85,0,25,15,15,15,-1,-1,-1,-1,-1,-1,0,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,1,1,1,1,15,15,3,1310,11200,0,0,1,10,25,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,6,0,10,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,15,0,16,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,1,2000,350,6,6,1,2,20,-1,-1,-1,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,33000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33040000,Crystal Staff,1,0,[0|0|0],3300,5513000,0,4.5,0,650,290,100,25,0,94,0,28,17,17,17,-1,-1,-1,1914,-1,-1,2200,33040000,33040000,33040000,33040000,33040000,33040000,33040000,33040000,33040000,33040000,33040000,-1,-1,-1,-1,-1,1,1,1,1,15,15,3,1303,11201,0,0,1,10,31,0,0,0,23,60,0,17,2400,-1,-1,0,-1,7,0,8,41,2,4,157,15,0,0,0,10,8,0,48,0,99,0,0,10,40,0,1,0,0,0,11,11,11,11,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,122,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,15,15,15,1,1,17,0,15,6,60,1,11,11,6,0,11,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,3,2900,350,6,6,2,0,20,1100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33050000,Gelmir Glintstone Staff,1,0,[0|0|0],3300,5512000,0,2.5,0,450,170,100,12,0,40,40,23,14,14,14,-1,-1,-1,1917,-1,-1,0,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,1,1,1,1,15,15,3,1307,11202,0,0,1,10,29,0,0,0,19,60,0,14,1900,-1,-1,0,-1,7,0,8,41,2,0,149,12,0,0,0,10,6,0,14,14,99,0,0,10,40,0,1,0,0,0,9,9,9,9,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,106,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,12,12,12,1,1,14,0,12,6,60,1,9,9,6,0,9,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20010,0,2,1,0,0,0,0,1,0,0,0,6,1700,350,6,6,1,2,20,1117,-1,-1,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,33050000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33060000,Demi-Human Queen's Staff,1,0,[0|0|0],3300,5504000,0,3,0,500,200,100,25,0,75,0,25,15,15,15,-1,-1,-1,-1,-1,-1,0,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,1,1,1,1,15,15,3,1309,11203,0,0,1,10,31,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,0,149,14,0,0,0,10,6,0,10,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,106,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,14,14,14,1,1,15,0,14,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,6,2000,350,6,6,1,2,20,-1,-1,-1,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,33060000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33120000,Digger's Staff,1,0,[0|0|0],3300,5503000,0,4.5,0,650,290,100,25,0,76,0,28,17,17,17,-1,-1,-1,1913,-1,-1,0,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,1,1,1,1,15,15,3,1317,11205,0,0,1,10,38,0,0,0,23,60,0,17,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,8,0,12,0,99,0,0,10,40,0,1,0,0,0,11,11,11,11,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,17,0,16,6,60,1,11,11,6,0,11,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,1,2900,350,6,6,1,2,20,1105,-1,-1,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,33120000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33130000,Astrologer's Staff,1,0,[0|0|0],3300,5500000,0,3,0,500,200,100,12,0,89,0,25,15,15,15,-1,-1,-1,-1,-1,-1,0,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,1,1,1,1,15,15,3,1319,11206,0,0,1,10,25,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,7,0,16,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,15,0,16,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,3,2000,350,6,6,1,2,20,-1,-1,-1,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,33130000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33170000,Carian Glintblade Staff,1,0,[0|0|0],3300,5508000,0,2.5,0,450,170,100,12,10,88,0,23,14,14,14,-1,-1,-1,1912,-1,-1,0,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,1,1,1,1,15,15,3,1328,11208,0,0,1,10,22,0,0,0,19,60,0,14,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,6,12,22,0,99,0,0,10,40,0,1,0,0,0,9,9,9,9,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,14,0,16,6,60,1,9,9,6,0,9,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,1,1700,350,6,6,1,2,20,1106,-1,-1,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,33170000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33180000,Prince of Death's Staff,1,0,[0|0|0],3300,5517000,0,3,0,500,200,200,12,0,58,58,25,15,15,15,-1,-1,-1,1919,-1,-1,0,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,1,1,1,1,15,15,3,1327,11209,0,0,1,10,25,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,2,102,15,0,0,0,10,6,0,18,18,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,15,15,15,1,1,15,0,15,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20010,0,2,1,0,0,0,0,1,0,0,0,1,2000,350,6,6,1,2,20,1103,-1,-1,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,33180000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33190000,Albinauric Staff,1,0,[0|0|0],3300,5510000,0,2.5,0,450,170,100,12,0,30,0,23,14,14,14,-1,-1,-1,-1,-1,-1,0,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,1,1,1,1,15,15,3,1326,11210,0,0,1,10,17,0,0,0,19,60,0,14,1900,-1,-1,0,-1,7,0,8,41,2,2,102,12,0,0,0,10,6,0,10,0,99,0,0,10,40,0,1,0,0,0,9,9,9,9,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,12,12,12,1,1,14,0,12,11,60,1,9,9,11,12,9,0,10,70,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20030,0,2,1,0,0,0,0,1,0,0,0,1,1700,350,11,11,1,2,20,-1,-1,-1,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,33190000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33200000,Academy Glintstone Staff,1,0,[0|0|0],3300,5502000,0,3,0,500,200,100,12,0,91,0,25,15,15,15,-1,-1,-1,-1,-1,-1,0,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,1,1,1,1,15,15,3,1322,11212,0,0,1,10,25,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,6,0,28,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,15,0,16,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,3,2000,350,6,6,1,2,20,-1,-1,-1,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,33200000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33210000,Carian Glintstone Staff,0,0,[0|0|0],3300,5507000,0,3,0,500,200,200,12,0,85,0,25,15,15,15,-1,-1,-1,1911,-1,-1,0,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,1,1,1,1,15,15,3,1323,11211,0,0,1,10,25,0,0,0,20,60,0,15,1900,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,6,8,24,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,15,0,16,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,3,2000,350,6,6,1,2,20,1107,-1,-1,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,33210000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33230000,Azur's Glintstone Staff,1,0,[0|0|0],3300,5505000,0,4,0,500,200,500,25,0,92,0,25,15,15,15,-1,-1,-1,1933,-1,-1,2200,33230000,33230000,33230000,33230000,33230000,33230000,33230000,33230000,33230000,33230000,33230000,-1,-1,-1,-1,-1,1,1,1,1,15,15,3,1340,11214,0,0,1,10,24,0,0,0,21,60,0,15,2400,-1,-1,0,-1,7,0,8,41,2,4,157,15,0,0,0,10,10,0,52,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,122,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,15,15,15,1,1,15,0,15,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.045,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,3,2000,350,6,6,2,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33240000,Lusat's Glintstone Staff,1,0,[0|0|0],3300,5506000,0,4,0,500,200,500,25,0,110,0,25,15,15,15,-1,-1,-1,1934,-1,-1,2200,33240000,33240000,33240000,33240000,33240000,33240000,33240000,33240000,33240000,33240000,33240000,-1,-1,-1,-1,-1,1,1,1,1,15,15,3,1341,11215,0,0,1,10,24,0,0,0,21,60,0,15,2400,-1,-1,0,-1,7,0,8,41,2,4,157,15,0,0,0,10,10,0,52,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,122,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,15,15,15,1,1,15,0,15,6,60,1,10,10,6,0,10,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.045,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,3,2000,350,6,6,2,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
33250000,Meteorite Staff,1,0,[0|0|0],3300,5515000,0,4.5,0,650,290,200,25,0,192,0,28,17,17,17,-1,-1,-1,1920,-1,-1,0,33250000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,15,15,3,1324,11216,0,0,1,10,39,0,0,0,23,60,0,17,3000,-1,-1,0,-1,7,0,8,41,2,2,102,16,0,0,0,10,6,0,18,0,99,0,0,10,40,0,1,0,0,0,11,11,11,11,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,128,1,1,2,2,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,41,0.011,0,0,0,1,1,0,16,16,16,1,1,17,0,16,6,60,1,11,11,6,0,11,0,10,0,0,0,0,57,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.09,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,20000,0,2,1,0,0,0,0,1,0,0,0,1,2900,350,6,6,1,0,20,1101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
